type,entry_price,entry_time,entry_index,exit_price,exit_time,exit_index,max_excursion,max_profit_pct,net_profit_pct
long,98584.42,2025-02-06 14:35:00,5504,98196.73,2025-02-06 14:45:00,5506,98826.4,0.0024545460631608517,-0.004932568655371734
short,98196.73,2025-02-06 14:45:00,5506,96573.07,2025-02-06 17:10:00,5535,96462.19,0.017663928320219967,0.015534766483568128
long,96573.07,2025-02-06 17:10:00,5535,96515.04,2025-02-06 17:15:00,5536,96573.07,0.0,-0.0016008921534752221
short,96515.04,2025-02-06 17:15:00,5536,96587.84,2025-02-06 17:20:00,5537,96515.04,0.0,-0.0017542865858005438
long,96587.84,2025-02-06 17:20:00,5537,96330.63,2025-02-06 18:20:00,5549,97093.73,0.005237615832386348,-0.0036629646133508305
short,96330.63,2025-02-06 18:20:00,5549,96529.4,2025-02-06 19:15:00,5560,96000.03,0.003431930217834201,-0.003063414305501682
long,96529.4,2025-02-06 19:15:00,5560,95900.0,2025-02-06 19:50:00,5567,96823.53,0.003047050950280481,-0.007520293299243487
short,95900.0,2025-02-06 19:50:00,5567,96123.27,2025-02-06 19:55:00,5568,95803.65,0.0010046923879041274,-0.003328154327424443
long,96123.27,2025-02-06 19:55:00,5568,96437.07,2025-02-06 22:05:00,5594,97012.24,0.009248228862792548,0.0022645581033604338
short,96437.07,2025-02-06 22:05:00,5594,96698.92,2025-02-06 22:55:00,5604,96222.59,0.0022240410248881523,-0.003715242178137424
long,96698.92,2025-02-06 22:55:00,5604,96529.41,2025-02-06 23:35:00,5612,96882.71,0.0019006417031338938,-0.002752966837685413
short,96529.41,2025-02-06 23:35:00,5612,96735.05,2025-02-07 00:05:00,5618,96268.51,0.0027028032182109963,-0.003130335200432691
long,96735.05,2025-02-07 00:05:00,5618,96766.07,2025-02-07 00:15:00,5620,96837.17,0.0010556669997068833,-0.0006793302944485575
short,96766.07,2025-02-07 00:15:00,5620,96850.77,2025-02-07 00:20:00,5621,96766.07,0.0,-0.0018753068095045825
long,96850.77,2025-02-07 00:20:00,5621,96574.87,2025-02-07 00:50:00,5627,96899.99,0.0005082045295045271,-0.0038487125089455535
short,96574.87,2025-02-07 00:50:00,5627,96715.83,2025-02-07 01:05:00,5630,96468.01,0.0011064990302342688,-0.0024595929562214935
long,96715.83,2025-02-07 01:05:00,5630,97290.85,2025-02-07 02:20:00,5645,97727.66,0.010461886125570155,0.004945458980189738
short,97290.85,2025-02-07 02:20:00,5645,97347.12,2025-02-07 02:30:00,5647,97290.85,0.0,-0.0015783688805266838
long,97347.12,2025-02-07 02:30:00,5647,97396.12,2025-02-07 02:40:00,5649,97497.98,0.0015497119996975832,-0.000496646639366424
short,97396.12,2025-02-07 02:40:00,5649,97503.02,2025-02-07 02:50:00,5651,97357.37,0.0003978597915399505,-0.002097579657177398
long,97503.02,2025-02-07 02:50:00,5651,97616.9,2025-02-07 03:00:00,5653,97597.89,0.0009729955031135993,0.00016796382306917372
short,97616.9,2025-02-07 03:00:00,5653,97615.51,2025-02-07 03:10:00,5655,97515.39,0.0010398814139764196,-0.0009857606623443337
long,97615.51,2025-02-07 03:10:00,5655,97455.15,2025-02-07 03:25:00,5658,97705.85,0.0009254676843875637,-0.00264277172756666
short,97455.15,2025-02-07 03:25:00,5658,97643.35,2025-02-07 04:15:00,5668,97264.98,0.001951359163676812,-0.002931144736835474
long,97643.35,2025-02-07 04:15:00,5668,97422.18,2025-02-07 05:10:00,5679,97799.99,0.001604205509130928,-0.003265080008008869
short,97422.18,2025-02-07 05:10:00,5679,96974.03,2025-02-07 07:05:00,5702,96562.72,0.008822015684723869,0.003600081829414967
long,96974.03,2025-02-07 07:05:00,5702,96823.53,2025-02-07 07:40:00,5709,97119.85,0.0015037015580357646,-0.0025519619015524054
short,96823.53,2025-02-07 07:40:00,5709,96896.58,2025-02-07 08:10:00,5715,96676.04,0.0015232867465171456,-0.0017544653660117836
long,96896.58,2025-02-07 08:10:00,5715,97320.68,2025-02-07 10:50:00,5747,97392.01,0.005112977155643605,0.003376831462988593
short,97320.68,2025-02-07 10:50:00,5747,97455.98,2025-02-07 11:10:00,5751,97255.12,0.000673649218233963,-0.0023902492255500367
long,97455.98,2025-02-07 11:10:00,5751,97604.18,2025-02-07 12:20:00,5765,97822.76,0.0037635453463194237,0.000520686570490565
short,97604.18,2025-02-07 12:20:00,5765,97811.35,2025-02-07 12:35:00,5768,97604.18,0.0,-0.0031225525382213427
long,97811.35,2025-02-07 12:35:00,5768,97643.37,2025-02-07 13:15:00,5776,97966.68,0.0015880570097436258,-0.0027173876037904646
short,97643.37,2025-02-07 13:15:00,5776,98403.42,2025-02-07 13:50:00,5783,97303.78,0.003477860299168254,-0.008783938633007065
long,98403.42,2025-02-07 13:50:00,5783,98813.59,2025-02-07 15:05:00,5798,100076.82,0.017005506515932158,0.003168249436858986
short,98813.59,2025-02-07 15:05:00,5798,97839.3,2025-02-07 18:15:00,5836,97266.42,0.015657461691251155,0.00885987858552648
long,97839.3,2025-02-07 18:15:00,5836,97430.07,2025-02-07 19:10:00,5847,98277.65,0.004480305971117856,-0.0051826750600218515
short,97430.07,2025-02-07 19:10:00,5847,95785.53,2025-02-07 21:40:00,5877,95715.46,0.017598365679096818,0.015879183192622236
long,95785.53,2025-02-07 21:40:00,5877,95715.46,2025-02-07 21:45:00,5878,95824.82,0.000410187217213374,-0.0017315301173360157
short,95715.46,2025-02-07 21:45:00,5878,95792.51,2025-02-07 22:00:00,5881,95709.69,6.028284250009428e-05,-0.0018049901238523887
long,95792.51,2025-02-07 22:00:00,5881,95722.0,2025-02-07 22:15:00,5884,95936.13,0.001499282146380859,-0.0017360700747897175
short,95722.0,2025-02-07 22:15:00,5884,95741.27,2025-02-07 22:20:00,5885,95722.0,0.0,-0.0012013121330520056
long,95741.27,2025-02-07 22:20:00,5885,96462.34,2025-02-08 01:15:00,5920,96800.64,0.011064925292927442,0.006531443859058819
short,96462.34,2025-02-08 01:15:00,5920,96710.81,2025-02-08 03:00:00,5941,96395.26,0.0006954009201933288,-0.003575823891479319
long,96710.81,2025-02-08 03:00:00,5941,96535.26,2025-02-08 03:35:00,5948,96832.26,0.0012558058401123627,-0.0028152055597507964
short,96535.26,2025-02-08 03:35:00,5948,96144.09,2025-02-08 06:30:00,5983,96082.87,0.004686266966080575,0.0030520945403782855
long,96144.09,2025-02-08 06:30:00,5983,96057.9,2025-02-08 06:35:00,5984,96144.09,0.0,-0.0018964669591235647
short,96057.9,2025-02-08 06:35:00,5984,96131.83,2025-02-08 06:55:00,5988,96057.9,0.0,-0.0017696399775552825
long,96131.83,2025-02-08 06:55:00,5988,95924.5,2025-02-08 07:00:00,5989,96131.83,0.0,-0.0031567258211978463
short,95924.5,2025-02-08 07:00:00,5989,95981.82,2025-02-08 07:30:00,5995,95828.13,0.0010046442775307179,-0.0015975532840932921
long,95981.82,2025-02-08 07:30:00,5995,95994.29,2025-02-08 08:55:00,6012,96254.54,0.002841371418045486,-0.0008700795629840463
short,95994.29,2025-02-08 08:55:00,6012,96128.88,2025-02-08 09:20:00,6017,95943.62,0.000527843895715029,-0.0024020625601794757
long,96128.88,2025-02-08 09:20:00,6017,96088.43,2025-02-08 09:25:00,6018,96128.88,0.0,-0.0014207892570891458
short,96088.43,2025-02-08 09:25:00,6018,96159.0,2025-02-08 09:35:00,6020,96088.43,0.0,-0.0017344276516954955
long,96159.0,2025-02-08 09:35:00,6020,96103.57,2025-02-08 09:55:00,6024,96159.0,0.0,-0.0015764411027568196
short,96103.57,2025-02-08 09:55:00,6024,96154.29,2025-02-08 10:00:00,6025,96103.57,0.0,-0.0015277639529934902
long,96154.29,2025-02-08 10:00:00,6025,96078.09,2025-02-08 10:55:00,6036,96257.34,0.001071715052963346,-0.0017924763419291754
short,96078.09,2025-02-08 10:55:00,6036,96099.23,2025-02-08 11:05:00,6038,96063.59,0.0001509189035710431,-0.0012200293532063284
long,96099.23,2025-02-08 11:05:00,6038,96036.54,2025-02-08 11:15:00,6040,96099.23,0.0,-0.0016523465380524102
short,96036.54,2025-02-08 11:15:00,6040,96097.55,2025-02-08 12:10:00,6051,95841.98,0.0020258955601690533,-0.0016352790302525404
long,96097.55,2025-02-08 12:10:00,6051,96052.97,2025-02-08 14:20:00,6077,96428.95,0.0034485790740762293,-0.001463903606283425
short,96052.97,2025-02-08 14:20:00,6077,95975.66,2025-02-08 16:25:00,6102,95733.43,0.0033267060872767197,-0.00019513160290621234
long,95975.66,2025-02-08 16:25:00,6102,96602.09,2025-02-08 19:50:00,6143,96681.81,0.007357594623470098,0.005526967358182199
short,96602.09,2025-02-08 19:50:00,6143,96493.79,2025-02-08 21:45:00,6166,96331.26,0.002803562531618123,0.00012109375687423436
long,96493.79,2025-02-08 21:45:00,6166,96452.12,2025-02-08 23:00:00,6181,96652.62,0.0016460126605038702,-0.0014318412614946336
short,96452.12,2025-02-08 23:00:00,6181,96567.15,2025-02-08 23:10:00,6183,96452.12,0.0,-0.00219261245890706
long,96567.15,2025-02-08 23:10:00,6183,96631.86,2025-02-08 23:30:00,6187,96641.14,0.0007662025854548389,-0.00032989634673896446
short,96631.86,2025-02-08 23:30:00,6187,96628.04,2025-02-08 23:40:00,6189,96549.34,0.000853962657864643,-0.0009604685245631515
long,96628.04,2025-02-08 23:40:00,6189,96491.62,2025-02-08 23:50:00,6191,96683.95,0.0005786105151258734,-0.002411805517321869
short,96491.62,2025-02-08 23:50:00,6191,96616.45,2025-02-09 01:10:00,6207,96332.07,0.0016535114655551267,-0.002293687472549448
long,96616.45,2025-02-09 01:10:00,6207,96728.55,2025-02-09 02:35:00,6224,96996.22,0.003930697101787574,0.0001602579063917772
short,96728.55,2025-02-09 02:35:00,6224,96751.15,2025-02-09 02:40:00,6225,96727.2,1.3956582622253934e-05,-0.0012336435313047831
long,96751.15,2025-02-09 02:40:00,6225,96779.4,2025-02-09 02:55:00,6228,96787.36,0.00037425911733355525,-0.0007080138065542374
short,96779.4,2025-02-09 02:55:00,6228,96896.29,2025-02-09 03:05:00,6230,96724.18,0.00057057596967951,-0.002207798353781894
long,96896.29,2025-02-09 03:05:00,6230,96773.51,2025-02-09 03:15:00,6232,96896.29,0.0,-0.002267127977758476
short,96773.51,2025-02-09 03:15:00,6232,96934.41,2025-02-09 03:30:00,6235,96712.05,0.0006350911525270899,-0.0026626450771498186
long,96934.41,2025-02-09 03:30:00,6235,97019.79,2025-02-09 04:20:00,6245,97239.32,0.0031455290231817935,-0.00011919822898813644
short,97019.79,2025-02-09 04:20:00,6245,97239.3,2025-02-09 04:55:00,6252,96957.79,0.000639044879400378,-0.00326252808834166
long,97239.3,2025-02-09 04:55:00,6252,97120.06,2025-02-09 05:15:00,6256,97239.31,1.028390783845761e-07,-0.002226253171300135
short,97120.06,2025-02-09 05:15:00,6256,97038.48,2025-02-09 07:15:00,6280,96823.53,0.0030532312274106797,-0.0001600087561724967
long,97038.48,2025-02-09 07:15:00,6280,97031.48,2025-02-09 08:45:00,6298,97220.44,0.0018751324216950472,-0.0010721363318963776
short,97031.48,2025-02-09 08:45:00,6298,97107.77,2025-02-09 08:50:00,6299,97031.48,0.0,-0.0017862396822145572
long,97107.77,2025-02-09 08:50:00,6299,97133.99,2025-02-09 09:00:00,6301,97215.58,0.0011102098215209522,-0.0007299907103211086
short,97133.99,2025-02-09 09:00:00,6301,96868.33,2025-02-09 10:40:00,6321,96683.97,0.0046329817193755144,0.001734984941934368
long,96868.33,2025-02-09 10:40:00,6321,96782.76,2025-02-09 11:05:00,6326,96874.57,6.441733846351267e-05,-0.0018833640468459297
short,96782.76,2025-02-09 11:05:00,6326,96751.58,2025-02-09 11:30:00,6331,96782.76,0.0,-0.0006778351846961896
long,96751.58,2025-02-09 11:30:00,6331,96724.83,2025-02-09 11:35:00,6332,96751.58,0.0,-0.0012764812729673253
short,96724.83,2025-02-09 11:35:00,6332,96054.62,2025-02-09 14:10:00,6363,95800.01,0.009561350482601075,0.005929037766207564
long,96054.62,2025-02-09 14:10:00,6363,96050.95,2025-02-09 14:15:00,6364,96054.62,0.0,-0.0010382074282319607
short,96050.95,2025-02-09 14:15:00,6364,96159.7,2025-02-09 14:20:00,6365,96050.9,5.205570585497633e-07,-0.0021322116022798317
long,96159.7,2025-02-09 14:20:00,6365,96456.74,2025-02-09 16:50:00,6395,96579.48,0.004365446231633406,0.0020890279399790987
short,96456.74,2025-02-09 16:50:00,6395,96474.26,2025-02-09 16:55:00,6396,96376.93,0.0008274175552689446,-0.0011816358296992985
long,96474.26,2025-02-09 16:55:00,6396,96169.9,2025-02-09 17:20:00,6401,96533.21,0.0006110438162470657,-0.004154831143560993
short,96169.9,2025-02-09 17:20:00,6401,96190.85,2025-02-09 18:40:00,6417,95952.01,0.002265677722447454,-0.001217843628827852
long,96190.85,2025-02-09 18:40:00,6417,96177.3,2025-02-09 19:00:00,6421,96241.47,0.0005262454796895478,-0.0011408657892097108
short,96177.3,2025-02-09 19:00:00,6421,96226.78,2025-02-09 19:10:00,6423,96084.01,0.0009699794026241966,-0.0015144665113285144
long,96226.78,2025-02-09 19:10:00,6423,96059.41,2025-02-09 19:30:00,6427,96226.78,0.0,-0.002739328698310339
short,96059.41,2025-02-09 19:30:00,6427,96152.1,2025-02-09 20:10:00,6435,95864.87,0.002025205026764251,-0.001964923686289582
long,96152.1,2025-02-09 20:10:00,6435,96049.9,2025-02-09 21:20:00,6449,96618.96,0.004855432174648297,-0.00206289930225145
short,96049.9,2025-02-09 21:20:00,6449,95732.73,2025-02-09 22:30:00,6463,94787.54,0.013142751840449607,0.002302137742985659
long,95732.73,2025-02-09 22:30:00,6463,96649.51,2025-02-10 01:10:00,6495,97060.31,0.013867566505206754,0.008576453110655038
short,96649.51,2025-02-10 01:10:00,6495,95910.23,2025-02-10 02:45:00,6514,95352.94,0.013415174065548728,0.006649081718055259
long,95910.23,2025-02-10 02:45:00,6514,95754.82,2025-02-10 02:50:00,6515,95941.18,0.0003226975891935312,-0.002620369380826101
short,95754.82,2025-02-10 02:50:00,6515,95833.21,2025-02-10 03:00:00,6517,95754.82,0.0,-0.001818653306434072
long,95833.21,2025-02-10 03:00:00,6517,96983.15,2025-02-10 05:35:00,6548,97183.21,0.014086974651063029,0.010999389355735738
short,96983.15,2025-02-10 05:35:00,6548,97183.21,2025-02-10 05:45:00,6550,96966.43,0.00017240108204364537,-0.0030628325642136005
long,97183.21,2025-02-10 05:45:00,6550,97024.54,2025-02-10 06:00:00,6553,97486.65,0.003122350043798592,-0.0026326894326706516
short,97024.54,2025-02-10 06:00:00,6553,97365.32,2025-02-10 07:05:00,6566,96877.46,0.001515905151418262,-0.004512307298751567
long,97365.32,2025-02-10 07:05:00,6566,97280.82,2025-02-10 07:15:00,6568,97365.32,0.0,-0.0018678654781805267
short,97280.82,2025-02-10 07:15:00,6568,97234.04,2025-02-10 07:40:00,6573,97100.66,0.0018519580735442348,-0.0005191241192250087
long,97234.04,2025-02-10 07:40:00,6573,97626.43,2025-02-10 09:30:00,6595,97756.15,0.005369621585197947,0.0030355208937117026
short,97626.43,2025-02-10 09:30:00,6595,97798.68,2025-02-10 10:30:00,6607,97433.51,0.001976104216860109,-0.002764378765053685
long,97798.68,2025-02-10 10:30:00,6607,97690.04,2025-02-10 10:45:00,6610,97798.68,0.0,-0.002110853438921665
short,97690.04,2025-02-10 10:45:00,6610,97665.98,2025-02-10 10:55:00,6612,97690.04,0.0,-0.0007537108184212263
long,97665.98,2025-02-10 10:55:00,6612,97665.98,2025-02-10 11:00:00,6613,97665.98,0.0,-0.001
short,97665.98,2025-02-10 11:00:00,6613,97730.11,2025-02-10 11:30:00,6619,97596.24,0.0007140664538459624,-0.0016566257769594353
long,97730.11,2025-02-10 11:30:00,6619,97730.13,2025-02-10 11:35:00,6620,97730.13,2.0464522145810064e-07,-0.000999795354778542
short,97730.13,2025-02-10 11:35:00,6620,97762.6,2025-02-10 11:50:00,6623,97730.13,0.0,-0.001332241448977927
long,97762.6,2025-02-10 11:50:00,6623,97659.03,2025-02-10 11:55:00,6624,97762.6,0.0,-0.0020594030846152515
short,97659.03,2025-02-10 11:55:00,6624,97717.28,2025-02-10 13:45:00,6646,97175.97,0.00494639359002437,-0.0015964630203679066
long,97717.28,2025-02-10 13:45:00,6646,97346.68,2025-02-10 14:40:00,6657,98241.62,0.005365888203191866,-0.00479257384159696
short,97346.68,2025-02-10 14:40:00,6657,97264.98,2025-02-10 16:50:00,6683,96823.42,0.005375221836019418,-0.00016073152160918998
long,97264.98,2025-02-10 16:50:00,6683,97347.47,2025-02-10 19:50:00,6719,97624.72,0.0036985562532373447,-0.00015190441616288574
short,97347.47,2025-02-10 19:50:00,6719,97284.12,2025-02-10 22:10:00,6747,97120.95,0.0023269223124135026,-0.0003492383520598345
long,97284.12,2025-02-10 22:10:00,6747,97334.6,2025-02-10 23:10:00,6759,97505.72,0.0022778640542773666,-0.0004811075024370835
short,97334.6,2025-02-10 23:10:00,6759,97291.74,2025-02-10 23:25:00,6762,97317.65,0.00017414156939065493,-0.000559663264656139
long,97291.74,2025-02-10 23:25:00,6762,97275.87,2025-02-10 23:30:00,6763,97291.74,0.0,-0.0011631176500698816
short,97275.87,2025-02-10 23:30:00,6763,97353.48,2025-02-10 23:50:00,6767,97264.93,0.00011246365619759894,-0.001797834036333991
long,97353.48,2025-02-10 23:50:00,6767,98036.84,2025-02-11 01:55:00,6792,98102.98,0.00769874893018719,0.006019369004580017
short,98036.84,2025-02-11 01:55:00,6792,97675.09,2025-02-11 04:30:00,6823,97482.3,0.005656445066976798,0.002689939414611895
long,97675.09,2025-02-11 04:30:00,6823,98233.18,2025-02-11 06:20:00,6845,98373.39,0.00714921276243516,0.004713739296272944
short,98233.18,2025-02-11 06:20:00,6845,98301.49,2025-02-11 06:30:00,6847,98225.86,7.451657372786296e-05,-0.0016953862228629088
long,98301.49,2025-02-11 06:30:00,6847,98372.51,2025-02-11 07:05:00,6854,98373.39,0.0007314232978563619,-0.00027752875363344425
short,98372.51,2025-02-11 07:05:00,6854,98138.94,2025-02-11 10:20:00,6893,97895.48,0.004849220580017719,0.0013743421815707708
long,98138.94,2025-02-11 10:20:00,6893,97886.7,2025-02-11 10:30:00,6895,98138.94,0.0,-0.0035702335892358857
short,97886.7,2025-02-11 10:30:00,6895,97966.56,2025-02-11 10:40:00,6897,97886.7,0.0,-0.0018158411714768257
long,97966.56,2025-02-11 10:40:00,6897,97932.89,2025-02-11 11:05:00,6902,98018.71,0.0005323244992986253,-0.0013436887035739365
short,97932.89,2025-02-11 11:05:00,6902,98052.78,2025-02-11 11:30:00,6907,97932.89,0.0,-0.0022242056779902993
long,98052.78,2025-02-11 11:30:00,6907,97824.36,2025-02-11 12:15:00,6916,98178.04,0.0012774752536337548,-0.0033295616911626397
short,97824.36,2025-02-11 12:15:00,6916,97856.44,2025-02-11 12:55:00,6924,97702.09,0.001249893175892018,-0.0013279346780290895
long,97856.44,2025-02-11 12:55:00,6924,97751.17,2025-02-11 13:05:00,6926,97856.44,0.0,-0.0020757595514409076
short,97751.17,2025-02-11 13:05:00,6926,97759.9,2025-02-11 13:20:00,6929,97751.16,1.0230056576060738e-07,-0.0010893083939557545
long,97759.9,2025-02-11 13:20:00,6929,97751.16,2025-02-11 13:25:00,6930,97759.9,0.0,-0.00108940271010906
short,97751.16,2025-02-11 13:25:00,6930,97232.45,2025-02-11 14:45:00,6946,96678.5,0.010973373615208285,0.004306433192199524
long,97232.45,2025-02-11 14:45:00,6946,96616.36,2025-02-11 16:30:00,6967,97232.88,4.422391907306327e-06,-0.007336259139824169
short,96616.36,2025-02-11 16:30:00,6967,96077.64,2025-02-11 18:40:00,6993,95747.73,0.008990506369728736,0.004575867275480065
long,96077.64,2025-02-11 18:40:00,6993,95508.15,2025-02-11 18:55:00,6996,96077.65,1.0408248989839166e-07,-0.006927393720328739
short,95508.15,2025-02-11 18:55:00,6996,95607.93,2025-02-11 19:05:00,6998,95508.15,0.0,-0.0020447275965454134
long,95607.93,2025-02-11 19:05:00,6998,95246.52,2025-02-11 19:20:00,7001,95688.87,0.000846582495824377,-0.0047801257699020255
short,95246.52,2025-02-11 19:20:00,7001,95118.0,2025-02-11 19:55:00,7008,94857.47,0.004084663670651725,0.0003493406373272648
long,95118.0,2025-02-11 19:55:00,7008,95869.46,2025-02-11 22:45:00,7042,96428.57,0.013778359511343877,0.006900292268550709
short,95869.46,2025-02-11 22:45:00,7042,95941.16,2025-02-12 00:15:00,7060,95382.63,0.005078050924663618,-0.0017478919772782394
long,95941.16,2025-02-12 00:15:00,7060,95797.62,2025-02-12 01:35:00,7076,96082.87,0.0014770511425960646,-0.002496125333485734
short,95797.62,2025-02-12 01:35:00,7076,96037.21,2025-02-12 01:45:00,7078,95797.62,0.0,-0.0035010015906450608
long,96037.21,2025-02-12 01:45:00,7078,95928.12,2025-02-12 02:25:00,7086,96203.08,0.001727143052156506,-0.002135913881713255
short,95928.12,2025-02-12 02:25:00,7086,95405.37,2025-02-12 05:00:00,7117,95177.2,0.007827944506782768,0.00444939273280869
long,95405.37,2025-02-12 05:00:00,7117,95713.46,2025-02-12 06:35:00,7136,95903.18,0.005217840463277882,0.002229273153073156
short,95713.46,2025-02-12 06:35:00,7136,95796.43,2025-02-12 06:45:00,7138,95713.46,0.0,-0.0018668582245379762
long,95796.43,2025-02-12 06:45:00,7138,95746.1,2025-02-12 06:50:00,7139,95796.46,3.131640710764249e-07,-0.0015253849230079577
short,95746.1,2025-02-12 06:50:00,7139,95892.62,2025-02-12 07:05:00,7142,95744.11,2.0784136377411076e-05,-0.002530297317592983
